Insee,"Code postal",Commune,"Nombre habitants",Rue,Ordures,"Horaires ordures",Recurrence,Tri,"Horaires tri",Recurrence
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUMARCHAIS (Rue) / entre Avenue JULIEN et Rue Eugène GILBERT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUMARCHAIS (Rue) / entre Rue RAMEAU et Avenue JULIEN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUMES (Rue des) / entre Avenue de BORDEAUX et Rue d'ORCINE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Impasse de) / entre Rue de BEAUPEYRAS et Rue de BEAUPEYRAS",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Rue de) / entre Rue des CHANELLES et Boulevard Maurice POURCHON",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Rue de) / entre Boulevard CHARCOT et Fin de rue",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Rue de) / entre Boulevard CHARCOT et Boulevard Maurice POURCHON",Jeudi,"14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Rue de) / entre Boulevard Maurice Pourchon et Rue Breguet","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUPEYRAS (Rue de) / entre Boulevard LAVOISIER et Rue ds CHANELLES","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUREGARD (Rue) / entre Rue du PORT et Rue CLAUSSMANN",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUREPAIRE (Rue) / entre Rue MOREL LADEUIL et Boulevard DUCLAUX","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEAUSOLEIL (Rue) / entre Rue de MONTJUZET et Rue de NOHANENT",Jeudi,"14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BECQUEREL (Rue) / entre Avenue Léonard de VINCI et Impasse","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEGON (Rue Antoinette) / entre Rue Gèneral DELZONS et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEL AIR (Allée de) / entre Cité de CHANTURGUE Rue FONTAINE du LARGE et Allée des COTES DE CHANTURGUE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BEL AIR de VALLIERES (Allée) / entre Rue d'AYDAT et Impasse",Jeudi,"14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLE OMBRE (Rue de) / entre Boulevard Jean-Baptiste DUMAS et Rue de BIEN ASSIS","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLEMOURE (Rue Pierre) / Cité de la PLAINE Rue de MERCOEUR",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLET (Rue Antoine) / entre Rue du RESSORT et Place de la FONTAINE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLEVUE (Allée de) / entre Cité de l'ORADOU Bd LAFAYETTE après N°141 et Allée TRAVERSIERE",Samedi,"14h00 / 21h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLEVUE (Rue de) Impairs / entre Limite de commune et Boulevard Gambetta","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLEVUE (Rue de) Impairs / entre Boulevard Gambetta et Boulevard Jean JAURES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLIARD (Rue) / entre Avenue de la LIBERATION et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLOT (Allée Marius) / entre Boulevard CHARCOT (entre le N°17 et 24) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLOY (Petite rue du) / Rue du BELLOY","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELLOY (Rue du) / entre Rue du CLOS NOTRE DAME et Rue du PONT NATUREL","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BELVEDERE (Allée du) / entre Cité de LACHAUX Allée du BOUSSET et Rue Pierre PUGET",Samedi,"14h00 / 21h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BENNETT (Boulevard Gordon) / entre Boulevard LAVOISIER et Rue des CHANELLES","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERANGER (Rue) / entre Boulevard LAVOISIER et Rue Paul DIOMEDE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERGERES (Allée des) / entre Cité de LACHAUX Allée de ROCHEFEUILLE et Boulevard POCHET LAGAYE",Samedi,"05h00 / 07h30","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERGIER (Rue) / entre Rue GAULTIER de BIAUZAT et Rue de BLANZAT",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERGOUGNAN (Avenue Raymond) / entre Boulevard LAVOISIER et Avenue du LIMOUSIN","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERGOUGNAN (Impasse Raymond) / ","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERGSON (Place) / entre Rue d'ALESIA et Avenue Léon BLUM","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERLIOZ (Rue) / entre Boulevard Aristide BRIAND et Rue BERTHOLLET","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERNARD (Boulevard Claude) Pairs / entre Rue DESDEVISES du DEZERT et Place Henri DUNANT","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERNARD (Boulevard Claude) Impairs / entre Place Henri DUNANT et Rue Henri ANDRAUX","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERNARD (Rue Jacques) / entre Place DELILLE et Rue Pierre l'ERMITE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERT (Rue Paul) / entre Rue de l'ORADOU et Impasse","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTEAUX (Rue) / entre Rue Docteur VIGENAUD et Rue des LIONDARDS","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTEAUX (Rue) / entre Rue Docteur VIGENAUD et Boulevard LOUCHEUR","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTHELOT (Boulevard) / entre Rue BLATIN et Avenue Franklin ROOSEVELT","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTHELOT (Boulevard) / entre Avenue Franklin ROOSEVELT et Rue FONTGIEVE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTHELOT (Boulevard) / entre Avenue Raymond BERGOUGNAN et Rue DESCARTES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BERTHOLLET (Rue) / entre Rue NADAUD et Rue Berlioz","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BESSE (Rue Georges) / entre Avenue du BREZET et Rue Elisée RECLUS","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BESSET (Mail) / entre Place Maréchal FAYOLLE et Rue Pierre BESSET",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BESSET (Rue Pierre) Impairs / entre Place des VIGNERONS et Rue FONTGIEVE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BESSET (Rue Pierre) Pairs / entre Rue FONTGIEVE et Place des VIGNERONS",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BIEN ASSIS (Allée de) / entre Rue de BIEN ASSIS aprés N°43 et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BIEN ASSIS (Impasse de) / entre Cité du BAS CHAMPFLOUR Rue de BIEN ASSIS et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BIEN ASSIS (Rue de) / entre Avenue Avenue Barbier D'Aubrée et Rue CHAMPFLEURI",Jeudi,"14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BIEN ASSIS (Rue de) / entre Place Gilberte PERRIER et Avenue Avenue Barbier D'Aubrée","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BIENFAISANCE (Rue de la) / entre Cité de la PLAINE Bd.E.CLEMENTEL (face N°133) et Rue DIDEROT",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BILLOM (Rue de) / entre Avenue de GRANDE-BRETAGNE et Avenue ALBERT ET ELISABETH","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT ( Rue de ) / entre Rue Henri BARBUSSE et Place des BUGHES","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT ( Rue de ) / entre Rue Henri BARBUSSE et Rue BERGIER",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT (Rue de) / entre Boulevard CHARCOT et Rue Alexis Duvert",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT (Rue de) / entre Rue Alexis Duvert et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT (Rue de) / entre Boulevard Maurice POURCHON et Boulevard CHARCOT",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT (Rue de) / entre Bd Jean- Baptiste DUMAS et Place des BUGHES","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLANZAT (Rue de) / entre Bd Jean-Baptiste DUMAS et Bd Maurice Pourchon","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLATIN ( Rue ) / entre Place de JAUDE et Rue Gabriel PERI","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLATIN ( Rue ) / entre Rue BONNABAUD et Place de JAUDE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLATIN (Rue) / entre Boulevard DUCLAUX et Avenue Franklin ROOSEVELT","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLATIN (Rue) / entre Rue Gabriel PERI et Rue LAMARTINE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLERIOT (Rue Louis) / entre Avenue du BREZET et Rue Elisée RECLUS","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLERIOT (Rue Louis) / entre Rue Elisée RECLUS et Rue Georges BESSE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLEUETS (Allée des) / entre Cité de LACHAUX Avenue Léon BLUM et Chemin du CREUX DE LACHAUX",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLOCH MARC Rue / entre Rue des GRAVANCHES et Longe le cimetière",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) / entre Boulevard Louis LOUCHEUR et Limite de commune","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Impairs / entre Rue des CHAMBRETTES et Boulevard COTE BLATIN",Samedi,"14h00 / 21h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Impairs / entre Boulevard GERGOVIA et Boulevard COTE BLATIN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Impairs / entre Boulevard Paul POCHET LAGAYE et Rue des CHAMBRETTES","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Pairs / entre Rue des Liondards et Boulevard Louis LOUCHEUR","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Pairs / entre Boulevard GERGOVIA et Boulevard COTE BLATIN","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BLUM (Avenue Léon) Pairs / entre Boulevard COTE BLATIN et Rue des Liondards","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOCAGES (Rue des) / entre Rue de CHAMPRADET et Route de DURTOL",Jeudi,"05h00 / 07h30","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOHEMES (Rue des) / entre Place Paul GONDARD et Rue PASCAL",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOIROT (Rue) / entre Place du MARCHE aux POISSONS et Rue Saint HEREM",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOISSIERE (Rue Jean de) / entre Rue de la RODADE et Rue de BEAUJEU","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOISSY (Impasse) / entre Rue BOURZEIX et Impasse",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOMPART (Rue) / entre Rue du CHAUFFOUR et Place Sainte GEORGE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BON PASTEUR (Rue du) / entre Rue de l'ORATOIRE et Rue NEYRON",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD ( Rue ) coté OMC2 / entre Bd PASTEUR et Avenue JULIEN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD ( Rue ) Impairs / entre Avenue JULIEN et Rue BLATIN",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD ( Rue ) Impairs / entre Rue Eugene GILBERT et Avenue JULIEN","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD ( Rue ) Pairs / entre Rue BLATIN et Rue Eugene GILBERT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD ( Rue ) Pairs / entre Rue BLATIN et Avenue JULIEN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNABAUD (Impasse) / entre Rue BONNABAUD (à coté du N°22) et Impasse","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONNEFONS (Rue Jean) / entre Rue FONTGIEVE et Place des VIGNERONS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONS ENFANTS (Rue des) / entre Place du MAZET et Rue Saint HEREM",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BONTE (Rue de la) / entre Cité de la PLAINE Rue de l'ESPERANCE et Rue de la CHARITE",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BORDEAUX (Avenue de) Impairs / entre Rue des BEAUMES et Avenue du PUY de DOME","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BORDEAUX (Avenue de) Pairs / entre Avenue du PUY de DOME et Rue des BEAUMES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUCHERIE (Rue de la) / entre Place Saint PIERRE et Place du MAZET",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUILLET (Rue) / entre Place des CARMES DECHAUX et Avenue de la REPUBLIQUE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOULANGER (Rue Pierre) / entre Rue Georges BESSE et Rue Elysée RECLUS","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOULEAUX (Rue des) / entre Boulevard PANORAMIQUE et Boulevard CHARCOT",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOURDON (Rue de) / entre R.D 772 et R.D 770",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOURDON (Rue de) Metro / entre Boulevard CHARTOIRE et Rue Coste et BELLONTE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOURGEOIS (Rue Léon) / entre Boulevard Jean JAURES et Rue Charles BRUYANT","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOURSE (Place de la) / entre Rue des GRAS et Rue Philippe MARCOMBES","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOURZEIX (Rue) / entre Rue Saint ALYRE et Rue Sainte GEORGE",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUSQUET (Rue Docteur) / entre Sous les vignes et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUSQUET (Rue Docteur) pairs / entre Boulevard Etienne CLEMENTEL et Rue SOUS LES VIGNES",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUSQUET (Rue Docteur) pairs / entre Rue du CROUZET et Rue SOUS LES VIGNES",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUSSET (Allée du) / entre Cité de LACHAUX Allée du BELVEDERE et Rue des MEUNIERS",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","BOUSSET (Allée du) BLOCS / entre Cité de LACHAUX Allée du BELVEDERE et Rue des MEUNIERS","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
